index,target,tags
13354,81,building | car | city bus | drive | glass building | office building | red | trolley | travel
21983,40,brass | bright | lamp | ceiling | chandelier | fixture | light | light fixture | lighting | wall lamp
38722,20,bed | bedroom | bunk bed | chair | table | floor | hardwood floor | room | stool | wood floor
48861,7,alcohol | beer bottle | bottle | floor | glass bottle | green | wine bottle
24787,33,animal
29868,10,bowl | cat food | cereal | container | table | dog food | fill | food | milk | nut | white
39729,75,animal | bird | chase | flight | floor | fly | landing | pigeon | white
23860,43,animal | brown | coyote | car window | stand | stare
961,7,animal | ant | bat | beetle | black | bug | floor | insect | spider
46044,49,car window | mountain | mountain view | sky
49360,28,candle holder | table | wine | liquid | martini glass | wine glass
31093,78,chair | floor | liquid | milk | room | stool | white
20264,53,fruit | grapefruit | orange | peel | tangerine
8836,40,animal | bathroom sink | lamp | cane | goggles | neckband | selfie | tie | white
20129,50,animal | floor | pet | photo | white
10109,26,container | plate | fill | food | fruit | paper plate | pastry | platter | tray
47844,67,blue | floor | sea | stingray | swim | underwater | water
17986,55,animal | black | brown | dog | floor | lay
9012,55,glass door
7101,8,bicycle | blue | floor | park
2207,85,building | car
13271,70,graveyard | close-up | flower | garden | greenery | pink | plant | rose | yellow
9249,95,jump | humpback whale | sea | ride | surf | surfer | tail | trick | water | wave | wetsuit | whale
2783,5,chair | daybed | room | stool
20857,41,lawn | mower | sleigh
36310,22,alarm | alarm clock | clock | white
36927,47,green | lush | sky | tree
9792,66,animal | car window | cowboy hat | face | husky | selfie | stare | tie
46309,56,blade | blow | blue | peak | pole | sky | wind
16142,87,entertainment center | flat | living room | room | television
7404,3,animal | bear | bear cub | black | lay | ledge | log | park bench | paw | picnic table | pillow | rail | teddy
28786,74,animal | black | cage | corn field | floor | food | hay | pet | straw
28000,81,building | car | car window | road | street scene
35373,15,horseback | person | lake | man | ride | saddle | stand
11801,31,animal | black | buffalo | bull | chase | dirt field | field | grass | grassy | lush | open | stand
48173,28,bathroom accessory | bathroom sink | white | wine glass
47066,21,goggles | person | man | motorcycle | wear
13042,93,animal | blue | diver | sea | sea lion | sea turtle | seal | sky | sun | swim | swimmer | turtle | underwater | water
17961,41,phone box | smartphone | electronic | floor | green | phone
38710,61,blue | lamp | cone | table lamp | lamp shade | seashell | white
10657,26,animal | baby | blue | lid | toilet seat | tube
46258,33,area | forest | green | lush | tree | wood
24977,61,table | plate | food | paper plate | platter | saucer | silverware | tablecloth | white
44071,60,cloud | cloudy | crop | field | grass | grassy | green | lush | sky | wheat field
11421,60,cloud | cloudy | sky
35069,22,animal | clock | building | face | head | office building | window
3773,34,animal | brown | cage | corgi | fox | red | stare
9889,89,lamp | bus | dozer | school bus | yellow
6487,26,bug | close-up | insect | spider
20100,71,cloud | cloudy | horizon | sea | sky | sunset
7367,1,catch | figurine | hand | fruit | orange | peach | tangerine | toy
14552,99,
25455,38,animal | enclosure | fence | grass | lush | stand
44348,45,animal | floor | selfie | stool | toy
40788,10,cone | cup | funnel | white
4668,24,bug | catch | hand | person | insect | man | remote | skier
41037,49,cloud | cloudy | mountain | sky
30546,20,blue | chair | rocking chair | room | stool
30455,72,animal | beak | bird | buoy | calm | float | lake | sea | sea lion | seal | swim | swimmer | water | water bird
27205,60,crop | field | grass | grassland | sky | wheat field
48519,93,animal | aquarium | blue | diver | fish | goldfish | marine | sea | tank | swim | underwater | water
16679,65,laugh | man | selfie
700,17,bell tower | building | church | tower | sky | spire | white
21949,49,blanket | boat | sea | skier | sky | snowboarder
8912,45,animal | carrot | doll | figurine | food | toy
14986,65,animal | grass | green | guinea pig | hamster | hide | lush | nut | red | rodent | squirrel | tail | tree
30591,58,back | blue | car | chair | daybed | folding chair | park | pick up
3962,55,animal | flood | floor | park bench | puddle | rain | tree
22957,76,building | cloudy | man | tower | reflection | skateboarder | sky | spire
20912,64,animal | attach | catch | rope | hand | hang | pole | snail | stem | string | swinge | tree
379,51,floor | fungi | mushroom | stone | umbrella | yellow
11330,45,man
36093,22,alarm clock | clock | dial | electronic | gauge | green | meter | pole | stop watch | thermometer
12607,50,
7122,30,aquarium | dolphin | grampus | sea | pod | shark | sky | stingray | tank | swim | underwater | water | whale
36568,80,animal | floor | hay | pet | stand
42401,13,building | bus | bus station | bus stop | canopy | city bus | decker bus
8536,95,animal | brown | dog | lay | sea | relax | sea lion | swim | water | white
38834,39,blue | close-up | computer | keyboard | computer screen | laptop | laptop keyboard
26231,10,bathroom | bathroom accessory | bathroom sink | bowl | brush | container | counter top | table | sit | toothbrush | toothpaste | white
44249,81,bin | building | city | city skyline | city view | green | office building | street sign | urban
37079,21,ape | catch | chimpanzee | monkey | stick | swinge
49398,27,animal | car | chase | dirt road | dirt track | floor | toy car
40346,37,building | car | photo | street scene
2920,49,animal | blanket | floor | goggles | husky | ski slope | skier | sky | snow | snowboarder | trick
20878,6,daisy | flower | pollen | wildflower | yellow
40311,16,green | reel
8606,83,bell pepper | table | fruit | green | milk | orange | pepper | vegetable | white | yellow
34399,54,bloom | close-up | flower | orchid | petal | pink | plant | purple | stem
18560,95,animal | sky
11799,38,animal | grass | kangaroo | stand
32743,12,boat | bridge | calm | river | span | suspension bridge | water | waterway
26424,10,can | container | cup | paper cup | food | lid | liquid | yoghurt
19246,56,flower | glass vase | green | plant | stem
3479,69,baseball bat | bat | person | man | skateboarder | sky | trick
33322,78,animal | brown | python | reptile | snake | toy
6245,49,blanket | mountain | skier | sky | snowboarder | snowy
46493,69,cone | footstall | pole | shop window | stool | traffic cone | yellow
23607,14,animal | flower | green | parrot
11520,73,boat | fin | fish | sea | shark | stingray | swim | swordfish | water
9211,70,bud | flower | glass vase | pink | red | rose | stem
9826,3,animal | bear | brown bear | cage | enclosure | floor | polar bear | ledge | paw | stone | sit | teddy | white | zoo
3293,22,clock | wall clock
49255,91,animal | floor | lay | pillow
46600,83,bell pepper | display | fruit | green | lime | market | pea | pepper | produce | vegetable
35584,32,baseball | baseball bat | baseball glove | bat | camper | catch | man | pitcher | school bus | stand
8736,84,chair | table | dinning table | food | kitchen table
18903,49,blue | cloud | cloudy | iceberg | sky
14927,93,animal | bird | grass | green | hide | lush | tortoise | weed
4792,40,attach | lamp post | pole | road sign | sign | signal | sky | street sign | traffic sign
36878,71,lighthouse | calm | cloud | cloudy | coast | sea | stone | shoreline | sky | sun | water
47681,4,animal | cage | doll | stuff | teddy | toy
43347,73,blue | dolphin | fin | sea | pod | shark | tank | swim | underwater | water | whale
25887,39,
13478,33,forest | tree | wood
23875,18,curtain | green | parrot | window | window sill
41207,72,floor | pigeon
8868,48,blue | dirt bike | motorbike | motorcycle
15240,53,citrus fruit | cone | cut | food | fruit | orange | peel | slice | tangerine
22083,78,bug | caterpillar | close-up | cloth | leaf | green | insect | plant | red | slug | snail | worm
31753,18,green | pillow
7988,12,balustrade | boardwalk | car | pavement | pedestrian bridge | rail | ramp | skateboarder
20177,48,back | drive | person | man | moped | motorbike | motorcycle | motorcyclist | red | ride | road | scooter | sidecar
13384,52,bin | park | pole | street sign
6217,12,boat | building | car
38145,69,builder | cross | crucifix | man | pole
6397,77,animal | blade | grass | green | hide | lush | shell | slug | snail
2119,23,lighthouse | blue | cloud | cloudy | fly | sky
42271,92,bloom | close-up | flower | flower bed | garden | petal | plant | poppy | red | tulip
29835,62,blue | flower | image | poppy | tulip | yellow
17852,44,animal | carpet | floor | toy | toy car
6490,79,animal | chase | dog | leash
15631,7,ant | beetle | bug | close-up | insect | spider
4071,45,face | man | nose | pink | selfie | stare | woman
2265,49,moon | moonlight | mountain | night | night view | rock formation | shine | sky | tree
11819,8,catch | glass door | man | pet | selfie | woman
43661,36,animal | floor | guinea pig | hamster | mouse | pet | rodent | squirrel | white
46089,39,envelope | chain mail
26577,83,bell pepper | container | fill | food | fruit | pepper | produce | red | vegetable | yellow
29540,26,table | plate | food | fruit | paper towel | pastry | peak | platter | white
35095,48,bicycle | dirt bike | green | man | motorbike | motorcycle | motorcyclist | ride | scooter | tricycle | wheelie
47022,28,bathroom | bathroom accessory | bathroom sink | wine glass
38919,25,armchair | bed | bedroom | lamp | chair | pillar | furniture | hotel | hotel room | room | stool | suite | swivel chair
45596,18,ant | beetle | blade | bug | caterpillar | flower | leaf | green | insect | larva | plant | stem | worm
23780,0,apple | green
35662,44,animal | bed | gecko | lay | mouse | pet | pillow | rodent | sleep | white
5446,32,animal | brown | pet | stand | stare
2397,53,citrus fruit | fruit | grapefruit | orange | peel | tangerine | white
8314,64,animal | dark | night | night view | tree
19086,87,computer | computer monitor | flat | television
26505,89,dozer | equipment | forklift | park | yellow
15920,57,apple | fruit | green | lime | pear
1538,27,animal | floor | pet | pillow
988,23,blue | cloud | cloudy | fly | formation | skier | sky
27903,10,blue | bowl | ceramic | pottery | container | cup | table | glaze | liquid | rim | white
6081,44,animal | brown | pony | cowboy hat | green | pet | pillow
42249,19,animal | brown | bull | calf | cattle | trumpet | cow | head | stand | stare
38431,21,animal | ape | black | chimpanzee | head | monkey | nose | orangutan | wear
6630,78,toilet paper | doodle | octopus | writing
30762,32,alcohol | beer | beverage | grass | liquid | man | park | stand | woman
24753,30,beak | bird | blue | calm | duck | float | goose | grampus | sea | pelican | pod | seabird | swim | water | white
44690,9,alcohol | beverage | bottle | liquor | table | liquid | vodka | whiskey
10531,68,building | road | rural | sky | tree
21033,23,car window | cloud | cloudy | horizon | sea | sky | sun | sunset
17442,37,building | pillar | home | house | white house
42789,25,lamp | couch | living room | pillow | remote | room
36200,48,ambulance | car | emergency vehicle | fire truck | motorcycle | pick up | red | tie | tow truck | trailer truck | truck | white
25375,1,athletic | goldfish | man | swing | swinge
